Dataset ID,Scenario ID,Scenario Type,Listing ID,Seller ID,Brand,Model,Product Name,Title,Description,Price,Marketplace Average Price,Price Deviation Percentage,Seller Rating,Seller Total Listings,Seller Violation Count,Duplicate Image,Duplicate Title,Image Match Category,AI Image Detected,Keyword Stuffing,Suspicious Word,Profanity,Adult Content,Illegal Product,Counterfeit,Category Mismatch,Title Description Mismatch,Spam Behavior,Risk Score,Risk Band,Confidence Score,Expected Result,Ground Truth,Reason,Business Rule,Acceptance Criteria,Created Date,Version,Remarks,__source_sheet__,is_intentional_null,Title_clean,Title_has_emoji,Description_clean,Description_has_emoji,Title_length,Description_length,Duplicate Image_flag,Duplicate Title_flag,Image Match Category_flag,AI Image Detected_flag,Keyword Stuffing_flag,Suspicious Word_flag,Profanity_flag,Adult Content_flag,Illegal Product_flag,Counterfeit_flag,Category Mismatch_flag,Title Description Mismatch_flag,Spam Behavior_flag,Category_Accessories,Category_Automotive Parts,Category_Books,Category_Camera,Category_Collectibles,Category_Computer,Category_Electronics,Category_Fashion,Category_Furniture,Category_Gaming,Category_Home Appliances,Category_Laptop,Category_Mobile Phone,Category_Musical Instruments,Category_Others,Category_Sports,Category_Stationery,Category_Tablet,Category_UnknownCategoryXYZ,Subcategory_Action Camera,Subcategory_Action Figure,Subcategory_Air Fryer,Subcategory_Alloy Wheel,Subcategory_Badminton Racket,Subcategory_Bag,Subcategory_Bed Frame,Subcategory_Belt,Subcategory_Bicycle,Subcategory_Bluetooth Speaker,Subcategory_Bookshelf,Subcategory_Brake Pad,Subcategory_Car Battery,Subcategory_Children Book,Subcategory_Chromebook,Subcategory_Coin,Subcategory_Comic,Subcategory_Console,Subcategory_Controller,Subcategory_DSLR,Subcategory_Desktop PC,Subcategory_Dining Table,Subcategory_Drone,Subcategory_Drum Set,Subcategory_Dumbbell Set,Subcategory_E-Reader,Subcategory_Engine Oil,Subcategory_Eraser,Subcategory_Feature Phone,Subcategory_Football,Subcategory_Game Disc,Subcategory_Gaming Chair,Subcategory_Gaming Headset,Subcategory_Gaming Laptop,Subcategory_Graphics Card,Subcategory_Guitar,Subcategory_Handmade,Subcategory_Headphones,Subcategory_Jacket,Subcategory_Jewelry,Subcategory_Keyboard,Subcategory_Keyboard Piano,Subcategory_Lens,Subcategory_MacBook,Subcategory_Men Shirt,Subcategory_Microwave,Subcategory_Mirrorless,Subcategory_Miscellaneous,Subcategory_Monitor,Subcategory_Mouse,Subcategory_Novel,Subcategory_Office Chair,Subcategory_Paper Clip,Subcategory_Pencil,Subcategory_Pet Supplies,Subcategory_Phone Case,Subcategory_Plant,Subcategory_Plastic Spoon,Subcategory_Power Bank,Subcategory_RAM,Subcategory_Refrigerator,Subcategory_Router,Subcategory_Rubber Band,Subcategory_Self-Help,Subcategory_Smartphone,Subcategory_Smartwatch,Subcategory_Sneakers,Subcategory_Sofa,Subcategory_Stamp,Subcategory_Sunglasses,Subcategory_Tablet,Subcategory_Textbook,Subcategory_Ticket,Subcategory_Tire,Subcategory_Trading Card,Subcategory_Treadmill,Subcategory_Tripod,Subcategory_Ukulele,Subcategory_Ultrabook,Subcategory_Vacuum Cleaner,Subcategory_Vinyl Record,Subcategory_Violin,Subcategory_Wallet,Subcategory_Wardrobe,Subcategory_Washing Machine,Subcategory_Watch,Subcategory_Women Dress,Subcategory_Yoga Mat,Condition_Fair,Condition_Good,Condition_Like New,Condition_New,Condition_Poor,Image Quality_Blurry,Image Quality_High,Image Quality_Low,Image Quality_Medium,ai_category,ai_risk_level,ai_status,text_full
DS024957,SC024957,NORMAL,LST-024957,SEL-00925,Fender,CA49,Fender CA49,ขาย Fender CA49 Drum Set สภาพดี ราคาเป็นกันเอง,ขาย Fender CA49 Drum Set สภาพดี ของแท้ 100% สนใจทักแชทได้เลยค่ะ,4302.86,4920,-12.54,4.2,17,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,1,Normal,0.9,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-06-09 17:34:19,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Fender CA49 Drum Set สภาพดี ราคาเป็นกันเอง,0,ขาย Fender CA49 Drum Set สภาพดี ของแท้ 100% สนใจทักแชทได้เลยค่ะ,0,46,63,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,NORMAL,LOW,APPROVED,ขาย Fender CA49 Drum Set สภาพดี ราคาเป็นกันเอง ขาย Fender CA49 Drum Set สภาพดี ของแท้ 100% สนใจทักแชทได้เลยค่ะ
DS024958,SC024958,IMAGE_ANOMALY,LST-024958,SEL-00098,Nintendo,G Pro X,Nintendo G Pro X,Nintendo G Pro X Console - New condition for sale 📱 💯 ‼️,Selling Nintendo G Pro X Console. Condition: New. fast shipping.,334.25,340,-1.69,3.8,43,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,51,Medium Risk,0.73,REVIEW,SUSPICIOUS_IMAGE,"Image flagged as screenshot, requires manual review (BR012).",BR012,AC001,2026-01-09 16:41:22,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Nintendo G Pro X Console - New condition for sale ‼️,1,Selling Nintendo G Pro X Console. Condition: New. fast shipping.,0,52,64,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,NORMAL,LOW,APPROVED,Nintendo G Pro X Console - New condition for sale ‼️ Selling Nintendo G Pro X Console. Condition: New. fast shipping.
DS024959,SC024959,PRICE_ANOMALY,LST-024959,SEL-01735,Casetify,Bifold Leather,Casetify Bifold Leather,Casetify Bifold Leather Wallet - Fair condition for sale,Selling Casetify Bifold Leather Wallet. Condition: Fair. trusted seller.,165925.84,4190,3860.04,4.8,49,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,87,High Risk,0.89,REVIEW,PRICE_ANOMALY,Listing price is far above the marketplace average for this product (BR002).,BR002,AC001,2025-06-23 22:16:00,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Casetify Bifold Leather Wallet - Fair condition for sale,0,Selling Casetify Bifold Leather Wallet. Condition: Fair. trusted seller.,0,56,72,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,NORMAL,LOW,APPROVED,Casetify Bifold Leather Wallet - Fair condition for sale Selling Casetify Bifold Leather Wallet. Condition: Fair. trusted seller.
DS024960,SC024960,COUNTERFEIT,LST-024960,SEL-01713,Apple,MatePad 11,Apple MatePad 11,Apple MaatePad 11 E-Reader - Poor condition for sale,Selling Apple MatePad 11 E-Reader. Condition: Poor. negotiable price. งานก็อป เกรดดี,44785.14,39350,13.81,3.9,57,0,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,80,High Risk,0.92,REJECT,COUNTERFEIT,Description references replica/counterfeit terminology for a branded item.,BR010,AC001,2025-10-17 01:18:46,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Apple MaatePad 11 E-Reader - Poor condition for sale,0,Selling Apple MatePad 11 E-Reader. Condition: Poor. negotiable price. งานก็อป เกรดดี,0,52,84,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,COUNTERFEIT,MEDIUM,PENDING_REVIEW,Apple MaatePad 11 E-Reader - Poor condition for sale Selling Apple MatePad 11 E-Reader. Condition: Poor. negotiable price. งานก็อป เกรดดี
DS024961,SC024961,PRICE_ANOMALY,LST-024961,SEL-02505,Asus,Pavilion 15,Asus Pavilion 15,ขาย Asus Pavilion 15 Gaming Laptop Like New ถูกๆ มือ1 ✨ 🔥,"Selling Asus Pavilion 15 มือสอง เจ้าของขายเอง, negotiable price มือ1",2346439.88,76330,2974.07,4.8,3,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,80,High Risk,0.91,REVIEW,PRICE_ANOMALY,Listing price is far above the marketplace average for this product (BR002).,BR002,AC001,2026-01-20 08:52:45,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Asus Pavilion 15 Gaming Laptop Like New ถูกๆ มือ1,1,"Selling Asus Pavilion 15 มือสอง เจ้าของขายเอง, negotiable price มือ1",0,53,68,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,NORMAL,LOW,APPROVED,"ขาย Asus Pavilion 15 Gaming Laptop Like New ถูกๆ มือ1 Selling Asus Pavilion 15 มือสอง เจ้าของขายเอง, negotiable price มือ1"
DS024962,SC024962,NORMAL,LST-024962,SEL-02692,Xiaomi,V29,Xiaomi V29,Xiaomi V29 Smartphone - New condition for sale 📦,Selling Xiaomi V29 Smartphone. Condition: New. negotiable price.,7829.15,6950,12.65,0.0,3,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,5,Normal,0.92,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2026-06-24 10:29:37,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Xiaomi V29 Smartphone - New condition for sale,1,Selling Xiaomi V29 Smartphone. Condition: New. negotiable price.,0,46,64,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,NORMAL,LOW,APPROVED,Xiaomi V29 Smartphone - New condition for sale Selling Xiaomi V29 Smartphone. Condition: New. negotiable price.
DS024963,SC024963,NORMAL,LST-024963,SEL-00068,Fossil,Mini Backpack,Fossil Mini Backpack,ขา่ย Fossil Mini Backpack Wallet สภาพดี ราคาเป็นกันเอง,ขาย Fossil Mini Backpack Wallet สภาพดี ใช้งานน้อย สนใจทักแชทได้เลยค่ะ,1546.81,1420,8.93,4.3,32,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,6,Normal,0.89,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-05-13 17:01:58,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขา่ย Fossil Mini Backpack Wallet สภาพดี ราคาเป็นกันเอง,0,ขาย Fossil Mini Backpack Wallet สภาพดี ใช้งานน้อย สนใจทักแชทได้เลยค่ะ,0,54,69,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,NORMAL,LOW,APPROVED,ขา่ย Fossil Mini Backpack Wallet สภาพดี ราคาเป็นกันเอง ขาย Fossil Mini Backpack Wallet สภาพดี ใช้งานน้อย สนใจทักแชทได้เลยค่ะ
DS024964,SC024964,IMAGE_ANOMALY,LST-024964,SEL-01842,Local,Set of 3,Local Set of 3,ขาย Local Set of 3 Handmade Fair ถูกๆ จ่ายปลายทาง,"Selling Local Set of 3 มือสอง ส่งไว ส่งฟรี, negotiable price งานแท้",1229.73,1100,11.79,4.6,289,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,61,Medium Risk,0.71,REVIEW,SUSPICIOUS_IMAGE,"Image flagged as stock image, requires manual review (BR012).",BR012,AC001,2026-06-03 18:10:35,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Local Set of 3 Handmade Fair ถูกๆ จ่ายปลายทาง,0,"Selling Local Set of 3 มือสอง ส่งไว ส่งฟรี, negotiable price งานแท้",0,49,67,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,NORMAL,LOW,APPROVED,"ขาย Local Set of 3 Handmade Fair ถูกๆ จ่ายปลายทาง Selling Local Set of 3 มือสอง ส่งไว ส่งฟรี, negotiable price งานแท้"
DS024965,SC024965,NORMAL,LST-024965,SEL-02569,GoPro,Z50,GoPro Z50,GoPro Z50 DSLR - Fair condition  for sale,Selling GoPro Z50 DSLR. Condition: Fair. smooth trade.,72414.06,63440,14.15,0.0,1,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,2,Normal,0.86,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-09-14 13:26:51,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,GoPro Z50 DSLR - Fair condition for sale,0,Selling GoPro Z50 DSLR. Condition: Fair. smooth trade.,0,40,54,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,NORMAL,LOW,APPROVED,GoPro Z50 DSLR - Fair condition for sale Selling GoPro Z50 DSLR. Condition: Fair. smooth trade.
DS024966,SC024966,NORMAL,LST-024966,SEL-00904,IKEA,EKENASET,IKEA EKENASET,ขาย IKEA EKENASET Dining Table สภาพดี ราคาเป็นกันเอง 🚚 ❤️,ขาย IKEA EKENASET Dining Table สภาพดี นัดรับได้ที่ BTS สนใจทักแชทได้เลยค่ะ,14819.67,14170,4.58,4.6,33,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,1,Normal,0.89,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2026-01-23 00:32:46,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย IKEA EKENASET Dining Table สภาพดี ราคาเป็นกันเอง ️,1,ขาย IKEA EKENASET Dining Table สภาพดี นัดรับได้ที่ BTS สนใจทักแชทได้เลยค่ะ,0,54,74,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,NORMAL,LOW,APPROVED,ขาย IKEA EKENASET Dining Table สภาพดี ราคาเป็นกันเอง ️ ขาย IKEA EKENASET Dining Table สภาพดี นัดรับได้ที่ BTS สนใจทักแชทได้เลยค่ะ
DS024967,SC024967,BOUNDARY,LST-024967,SEL-01526,Handmade,Custom Made,Handmade Custom Made,Handmade Custtom Made Ticket - New condition for sale,Selling Handmade Custom Made Ticket. Condition: New. fast shipping.,2940.0,980,200.0,4.4,79,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,50,Low Risk,0.76,REVIEW,BOUNDARY,Price sits exactly at the high-deviation threshold (300% of average).,BR002,AC001,2026-02-27 21:42:07,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Handmade Custtom Made Ticket - New condition for sale,0,Selling Handmade Custom Made Ticket. Condition: New. fast shipping.,0,53,67,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,NORMAL,LOW,APPROVED,Handmade Custtom Made Ticket - New condition for sale Selling Handmade Custom Made Ticket. Condition: New. fast shipping.
DS024968,SC024968,DUPLICATE,LST-024968,SEL-00671,Bridgestone,18-inch,Bridgestone 18-inch,ขาย Bridgestone 18-inch Engine Oil Like New ถูกๆ ปกศ,"Selling Bridgestone 18-inch มือสอง นัดรับได้ที่ BTS, no scratches มือ1",9175.86,8030,14.27,3.1,51,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,54,Medium Risk,0.78,REVIEW,DUPLICATE_LISTING,Same seller re-posted an identical image under a different title (BR007).,BR007,AC001,2025-07-09 11:30:53,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Bridgestone 18-inch Engine Oil Like New ถูกๆ ปกศ,0,"Selling Bridgestone 18-inch มือสอง นัดรับได้ที่ BTS, no scratches มือ1",0,52,70,1,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,NORMAL,LOW,APPROVED,"ขาย Bridgestone 18-inch Engine Oil Like New ถูกๆ ปกศ Selling Bridgestone 18-inch มือสอง นัดรับได้ที่ BTS, no scratches มือ1"
